,L1_attention-mean_word-mean_norm,L2_attention-mean_word-mean_norm,L3_attention-mean_word-mean_norm,L4_attention-mean_word-mean_norm,L5_attention-mean_word-mean_norm,L6_attention-mean_word-mean_norm,L7_attention-mean_word-mean_norm,L8_attention-mean_word-mean_norm,L9_attention-mean_word-mean_norm,L10_attention-mean_word-mean_norm,L11_attention-mean_word-mean_norm,L12_attention-mean_word-mean_norm,L13_attention-mean_word-mean_norm,L14_attention-mean_word-mean_norm,L15_attention-mean_word-mean_norm,L16_attention-mean_word-mean_norm,L17_attention-mean_word-mean_norm,L18_attention-mean_word-mean_norm,L19_attention-mean_word-mean_norm,L20_attention-mean_word-mean_norm,L21_attention-mean_word-mean_norm,L22_attention-mean_word-mean_norm,L23_attention-mean_word-mean_norm,L24_attention-mean_word-mean_norm,L25_attention-mean_word-mean_norm,L26_attention-mean_word-mean_norm,L27_attention-mean_word-mean_norm,L28_attention-mean_word-mean_norm,L29_attention-mean_word-mean_norm,L30_attention-mean_word-mean_norm,L31_attention-mean_word-mean_norm,L32_attention-mean_word-mean_norm,L33_attention-mean_word-mean_norm,L34_attention-mean_word-mean_norm,L35_attention-mean_word-mean_norm,L36_attention-mean_word-mean_norm,L37_attention-mean_word-mean_norm,L38_attention-mean_word-mean_norm,L39_attention-mean_word-mean_norm,L40_attention-mean_word-mean_norm,L41_attention-mean_word-mean_norm,L42_attention-mean_word-mean_norm,L43_attention-mean_word-mean_norm,L44_attention-mean_word-mean_norm,L45_attention-mean_word-mean_norm,L46_attention-mean_word-mean_norm,L47_attention-mean_word-mean_norm,L48_attention-mean_word-mean_norm
microsoft-deberta-v2-xxlarge-True,0.8269130615875728,0.7337617194006993,0.7347100670543881,0.7558802921095629,0.7584427928154927,0.7379840709237898,0.7162934043100336,0.705922881575915,0.6919994047107738,0.6627729740638686,0.6840502101512649,0.674588644879713,0.5799027481481833,0.5856971170061541,0.6680957529605025,0.6795409847481161,0.6665053306609573,0.6893708473238742,0.6762413375201447,0.6792052451872901,0.6963623608360038,0.626776946278211,0.5832905791786013,0.6364492830537102,0.626704270385956,0.6349031178921329,0.6319487269337959,0.6547537156765708,0.6173104695946163,0.6637143449420874,0.6776112440734922,0.6694886802417139,0.6949968465565572,0.6412492218464622,0.5852778638247181,0.6241481712387202,0.5624229154221501,0.4997119687512023,0.6176248289106044,0.6323612772997999,0.582077112622398,0.6521714661967795,0.6862870727586597,0.6645542213830218,0.6920647378658565,0.6464082619020451,0.5773523356520059,0.6154652129391889
roberta-large-True,0.6907456713941696,0.6905705441735841,0.7209680363008819,0.7051458607426593,0.5923431923287371,0.6659685085066088,0.660213776202302,0.635926022386139,0.6609684234808858,0.6432479555696086,0.6583454458843394,0.6263907196178621,0.6161279011950241,0.5713818440042956,0.5395579642134396,0.5695743373666867,0.5841083164672798,0.573243813748924,0.5927072740574912,0.605243433292097,0.6076893119938734,0.6217155494534843,0.5703423877904451,0.6681061434924163,,,,,,,,,,,,,,,,,,,,,,,,
allenai-longformer-base-4096-True,-0.18470578816726654,-0.18644283319705274,-0.1831858737662036,-0.18463341129102542,-0.18152120561265847,-0.18506767254847198,-0.18369251189989122,-0.18463341129102542,-0.17971178370663118,-0.17804711555308605,-0.17558630176088894,-0.1778299849243628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt2-True,0.6389408602271329,0.6616657533660847,0.7208027914371449,0.6921511656458379,0.6878634115992619,0.585083955502603,0.6436841269392254,0.6226665349395083,0.6058945991230685,0.6120282909760808,0.6174030262418821,0.5573158015275573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roberta-base-True,0.7265128371951112,0.7249813938741886,0.7242050249314221,0.6960599477304397,0.6643825321997139,0.6984273199449934,0.6507175275582135,0.657570821629616,0.6178413722198802,0.6477453974207464,0.6658201095165243,0.7007597099515256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft-deberta-v2-xlarge-True,0.8219886336276552,0.7262484015994218,0.7306332814100707,0.7495132432845847,0.7328913997860504,0.7218156988608084,0.6919044968021044,0.6833059608328229,0.696764153942081,0.666576238434394,0.6765648843047598,0.6426772471454851,0.5070008826687596,0.5579013202180297,0.6654991041483023,0.6638845589015098,0.631009196880697,0.6727491499421625,0.7061420902845866,0.6804856477874944,0.6946319697691105,0.6462680339308177,0.5708175140830579,0.6448767451807697,,,,,,,,,,,,,,,,,,,,,,,,
bert-base-multilingual-cased-True,0.7532898560918015,0.6235751388574922,0.7030480983828321,0.7149985315695776,0.7297318068629984,0.7240573335985856,0.7150047727314827,0.6857182371843056,0.6952014565393226,0.7011195051365946,0.696998294798136,0.677617735016736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook-bart-large-True,0.7246107066799348,0.6984112780303123,0.6943968304434177,0.70676015659244,0.7104407412761747,0.6427759278165905,0.6335208571949517,0.6359819561468376,0.6288817094318189,0.6164524264631949,0.6442157551470337,0.67130888347763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google-bigbird-roberta-base-True,0.7883896182578454,0.7660767731423477,0.7847755459779086,0.7311013860228783,0.6978670929376487,0.6644578116177144,0.6478032364050099,0.6801409529322414,0.6270930137027213,0.6256927111179986,0.6119778191935404,0.6602268281663505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albert-large-v2-True,0.7357683666179922,0.716169005921723,0.7202047708966602,0.700593971514318,0.6986997451244679,0.6884110778387191,0.6813494317192487,0.686279485042486,0.6799836480654714,0.681388927543973,0.6868588278485566,0.6764605249283892,0.6821043525790901,0.6887540823322601,0.6850473947065482,0.6851833167831833,0.6981895099780764,0.6969049174509644,0.6904756144075251,0.7087533290436603,0.7173611071818029,0.7048473273089421,0.7224463987473287,0.7174691887055004,,,,,,,,,,,,,,,,,,,,,,,,
microsoft-deberta-large-True,0.7305773170522332,0.7120888893197427,0.7033307981950723,0.6952717499752068,0.6890675230160301,0.6672061666829049,0.6508101284899862,0.6546514614451988,0.6183416157562877,0.6431554735241397,0.64208521781939,0.6264906311199159,0.6369642762132239,0.6215678855214368,0.62783845865303,0.61798740532074,0.6366749638351649,0.6306476594625641,0.6142952594211221,0.614387594636811,0.6511808761849226,0.6673741058451633,0.5870793160128824,0.669749398722797,,,,,,,,,,,,,,,,,,,,,,,,
distilbert-base-cased-True,0.785577950507354,0.7203167422253476,0.7333518390840568,0.7078827489864417,0.7162720406499206,0.7350592855195874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook-muppet-roberta-large-True,0.6920228399418474,0.6877673943717254,0.7151909916305582,0.615607809330754,0.554482816620571,0.6026957482407655,0.6177743278323475,0.6215673153424724,0.640696619741226,0.5806789493566054,0.6367222865247268,0.5727411199385619,0.5813015922115075,0.5188228419446153,0.5689871065923643,0.5427351007475361,0.5992715574414411,0.5467697077542776,0.5856149634727682,0.6017341447302937,0.6144641129150594,0.6390250548330559,0.6072371662076583,0.6602878207171468,,,,,,,,,,,,,,,,,,,,,,,,
xlm-roberta-base-True,0.6828824037218911,0.6721662849274472,0.7218522859539227,0.7090180481876494,0.7078935102435796,0.7443995641504065,0.6877947800895552,0.7125130484861953,0.7069063522952947,0.6827434642806285,0.6900656588617101,0.6091944407415893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bert-large-cased-True,0.8031983645870989,0.6991518264493994,0.5330695952465345,0.6139200431705587,0.5945702380054618,0.5721190208953592,0.6029437072657469,0.5971592839579645,0.6437965049100514,0.6176795238555819,0.6421460049783644,0.7209114945226579,0.6956660744295075,0.7022883061971252,0.7165723880449514,0.6784808488860467,0.6950190688373005,0.702199278897424,0.6322398400482255,0.6636565355782651,0.6424927357038254,0.629823136660111,0.5806405093811629,0.6570396332455274,,,,,,,,,,,,,,,,,,,,,,,,
