,L1_attention-max_word-max_norm,L2_attention-max_word-max_norm,L3_attention-max_word-max_norm,L4_attention-max_word-max_norm,L5_attention-max_word-max_norm,L6_attention-max_word-max_norm,L7_attention-max_word-max_norm,L8_attention-max_word-max_norm,L9_attention-max_word-max_norm,L10_attention-max_word-max_norm,L11_attention-max_word-max_norm,L12_attention-max_word-max_norm,L13_attention-max_word-max_norm,L14_attention-max_word-max_norm,L15_attention-max_word-max_norm,L16_attention-max_word-max_norm,L17_attention-max_word-max_norm,L18_attention-max_word-max_norm,L19_attention-max_word-max_norm,L20_attention-max_word-max_norm,L21_attention-max_word-max_norm,L22_attention-max_word-max_norm,L23_attention-max_word-max_norm,L24_attention-max_word-max_norm,L25_attention-max_word-max_norm,L26_attention-max_word-max_norm,L27_attention-max_word-max_norm,L28_attention-max_word-max_norm,L29_attention-max_word-max_norm,L30_attention-max_word-max_norm,L31_attention-max_word-max_norm,L32_attention-max_word-max_norm,L33_attention-max_word-max_norm,L34_attention-max_word-max_norm,L35_attention-max_word-max_norm,L36_attention-max_word-max_norm,L37_attention-max_word-max_norm,L38_attention-max_word-max_norm,L39_attention-max_word-max_norm,L40_attention-max_word-max_norm,L41_attention-max_word-max_norm,L42_attention-max_word-max_norm,L43_attention-max_word-max_norm,L44_attention-max_word-max_norm,L45_attention-max_word-max_norm,L46_attention-max_word-max_norm,L47_attention-max_word-max_norm,L48_attention-max_word-max_norm
task_2_google-reformer-crime-and-punishment-True,0.38890851015759414,0.23056659799661863,0.2103465114115149,0.21666901296231642,0.2649541763109817,0.2156698871769959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_microsoft-deberta-large-True,0.5635156752427584,0.5626201332643118,0.5260239890534766,0.5426052323238258,0.5580738684916651,0.5247600681729935,0.5211642325193664,0.5187585527775191,0.4753233549510938,0.49471134447155707,0.47551343471850865,0.5093547059694036,0.5067511521425595,0.48830311661077586,0.5135525104107727,0.48861423662657233,0.4257508212779476,0.47934591911677316,0.5440914417407179,0.46633678384314664,0.4807740414521728,0.5774425815461018,0.5780817627638909,0.5412290459230382,,,,,,,,,,,,,,,,,,,,,,,,
task_2_mwesner-reformer-clm-True,0.13934943912601178,0.14744282744812293,0.13992470823685152,0.22780248980909013,0.4205617383529848,0.22720346811397654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_albert-base-v1-True,0.5644851945111397,0.6600690766357331,0.6124079800332161,0.6209638373479451,0.6195389362568123,0.6315751360550481,0.6317573945697222,0.6312615958556301,0.630798069740996,0.6270450323808664,0.6173094803359979,0.5956276348801018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_distilbert-base-multilingual-cased-True,0.5978505722123331,0.603904845510498,0.607708391251235,0.6117236477574739,0.6027875672250174,0.5800596995695453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_squeezebert-squeezebert-uncased-True,0.5424608884263404,0.5896406810483728,0.5767765307300262,0.6048017133112921,0.6084865448360822,0.6710456238363712,0.6432788787284313,0.6460488680913488,0.5366053069307204,0.6249539646662373,0.6387537282700229,0.38181692869965883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_allenai-longformer-base-4096-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_albert-base-v2-True,0.5888633321202962,0.6305407898772097,0.6176177896578682,0.6230881307184448,0.6201954287009166,0.6217245225406299,0.6248832270557798,0.6322546930183209,0.6389783132920432,0.6499511492006106,0.6288982771203216,0.5803314162088207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_distilbert-base-cased-True,0.5978365168083736,0.6036185629604903,0.6354118390014817,0.6246956105837739,0.614909054849311,0.40760253644344197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_microsoft-deberta-base-True,0.5649974712733902,0.5744834663675551,0.5028029987479009,0.49004643268043885,0.45117318535530154,0.49813224432648023,0.5056857850651685,0.4872968427404615,0.5556995345152608,0.5435183143059579,0.5284570934633019,0.5183908556973761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_microsoft-deberta-xlarge-True,0.5630526804998683,0.5657212133875834,0.5168469807236631,0.5266539757165573,0.5415143705264873,0.5131825824119436,0.5205899275313389,0.5051955034212112,0.4754738931287717,0.5003899903929069,0.4741360179377406,0.5108714337215042,0.5048228155578104,0.4788282031783672,0.5259727575492779,0.4923917697502919,0.4054370831247302,0.48277949403751125,0.5042031348924392,0.4533177659452744,0.4414226846773555,0.39103676234817775,0.3804786977303417,0.3188775519718133,0.4290635843717952,0.4950909598239015,0.49758993632508725,0.47484420724509224,0.490981863821597,0.478520746895381,0.5095468377689002,0.5055251107236776,0.46049444539480705,0.459226815772981,0.4593114570599795,0.4389348445366809,0.4874414875416727,0.4771501531149088,0.524689975352293,0.4805839275777253,0.42577933080456637,0.5042401713046977,0.5388887262440526,0.47909407731479814,0.4831091503011009,0.5788354967537138,0.584285207793662,0.5379911426887645
task_2_microsoft-deberta-v2-xlarge-True,0.6384731848317785,0.594201911673417,0.4460505493887819,0.4963327976896258,0.5836437789427767,0.4997691128615157,0.5203795569251749,0.5369301104363552,0.4265764517475514,0.47217875407426185,0.43157661355478255,0.2955253626730122,0.320424578514388,0.6334148881781635,0.5276931407320126,0.5098397412261668,0.5484333162161665,0.5143527430586601,0.4952912879135601,0.5869315897197475,0.3993490180929183,0.48611130048224904,0.46055580441876104,0.5336212294282812,,,,,,,,,,,,,,,,,,,,,,,,
task_2_facebook-muppet-roberta-large-True,0.5352883363771844,0.5613189576079815,0.563321368289615,0.5872068532755227,0.5547301470500132,0.5167524190078016,0.574441056827723,0.571285111074915,0.5759849709078764,0.5401603997486611,0.5222973517208911,0.5155901905717863,0.5495910576806774,0.46292343662401014,0.4477703012174786,0.5106074445245711,0.5104662338871528,0.47294291288329626,0.4729329495496989,0.539392452625234,0.5690891925658162,0.5589777209832869,0.5374030086059439,0.5348826979965212,,,,,,,,,,,,,,,,,,,,,,,,
task_2_google-bigbird-roberta-base-True,0.5759141530133318,0.6059381378345904,0.6485011467044959,0.5356450577098787,0.5352894529687726,0.5246858717565255,0.5726619361915569,0.5900972550426634,0.5869762239338605,0.5649566344479844,0.5566590031286972,0.5335797101797354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_bert-base-multilingual-cased-True,0.5483650577946416,0.6001468192049156,0.6276638404649171,0.5935633394094131,0.5478991934203731,0.578466223016908,0.5945756307815987,0.6095096702215151,0.6034864902156967,0.5484569231746383,0.5786647644203093,0.538338225748499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_microsoft-deberta-v2-xxlarge-True,0.6405507345392916,0.5867379002777673,0.43576622562325523,0.503806864168274,0.5763817374037599,0.48575540586661553,0.5202128984192714,0.5070000845264556,0.39695935716206715,0.4431421750512319,0.42528067634952754,0.2598634509857964,0.4218634380020082,0.6807478127794335,0.49993900182954043,0.5241045573708839,0.5760798434706084,0.5498012742325896,0.5242149735455239,0.5957389494685261,0.4797050860591456,0.4179648053164166,0.3724476799776829,0.29250138845555906,0.3989992565457568,0.6754434904611443,0.49283116401231325,0.4924317387370329,0.5135647442319377,0.5149956005721746,0.503096016074444,0.5893552043292617,0.46511682378708247,0.49716211121176745,0.39195062892673277,0.39733925701462397,0.3580348186963287,0.7066405063093927,0.46563500839415123,0.45015142573170364,0.5079392210443506,0.5033974103339132,0.4989252744725814,0.555470491881804,0.4666858606327615,0.4893002386965687,0.4870936980978843,0.5108947644508931
task_2_xlm-roberta-base-True,0.5881755015831913,0.5898666692089085,0.6078249873504615,0.5837240214328083,0.6285746351272713,0.6132247703630379,0.5861779255172628,0.6167895225714392,0.657286609154369,0.5663610989862373,0.5820674771036397,0.4744588052079406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
