,L1_attention-mean_word-mean_norm,L2_attention-mean_word-mean_norm,L3_attention-mean_word-mean_norm,L4_attention-mean_word-mean_norm,L5_attention-mean_word-mean_norm,L6_attention-mean_word-mean_norm,L7_attention-mean_word-mean_norm,L8_attention-mean_word-mean_norm,L9_attention-mean_word-mean_norm,L10_attention-mean_word-mean_norm,L11_attention-mean_word-mean_norm,L12_attention-mean_word-mean_norm,L13_attention-mean_word-mean_norm,L14_attention-mean_word-mean_norm,L15_attention-mean_word-mean_norm,L16_attention-mean_word-mean_norm,L17_attention-mean_word-mean_norm,L18_attention-mean_word-mean_norm,L19_attention-mean_word-mean_norm,L20_attention-mean_word-mean_norm,L21_attention-mean_word-mean_norm,L22_attention-mean_word-mean_norm,L23_attention-mean_word-mean_norm,L24_attention-mean_word-mean_norm,L25_attention-mean_word-mean_norm,L26_attention-mean_word-mean_norm,L27_attention-mean_word-mean_norm,L28_attention-mean_word-mean_norm,L29_attention-mean_word-mean_norm,L30_attention-mean_word-mean_norm,L31_attention-mean_word-mean_norm,L32_attention-mean_word-mean_norm,L33_attention-mean_word-mean_norm,L34_attention-mean_word-mean_norm,L35_attention-mean_word-mean_norm,L36_attention-mean_word-mean_norm,L37_attention-mean_word-mean_norm,L38_attention-mean_word-mean_norm,L39_attention-mean_word-mean_norm,L40_attention-mean_word-mean_norm,L41_attention-mean_word-mean_norm,L42_attention-mean_word-mean_norm,L43_attention-mean_word-mean_norm,L44_attention-mean_word-mean_norm,L45_attention-mean_word-mean_norm,L46_attention-mean_word-mean_norm,L47_attention-mean_word-mean_norm,L48_attention-mean_word-mean_norm
task_3_google-bigbird-roberta-large-True,0.2960498335805298,0.29627493984901293,0.32522631357166865,0.3021069181077762,0.2798343056284181,0.22342467837424818,0.20217842887118287,0.21293480698429748,0.20043132954644927,0.21709884544815564,0.21941696814800377,0.22088704593459652,0.2348844850780728,0.19400099424148656,0.19429928871703067,0.22790763116263704,0.23587052133100847,0.2304089149785955,0.2284676165202896,0.251213221082222,0.23641081707905778,0.23371711079985383,0.207176246245703,0.2200358670784754,,,,,,,,,,,,,,,,,,,,,,,,
task_3_openai-gpt-True,0.2208006946237366,0.18800039389664713,0.21585809984826151,0.2278984744335233,0.22557160983768673,0.2080744042458732,0.20416338532133618,0.23133265588513666,0.20883412190429818,0.1932823391122679,0.20333158491650558,0.18134013022588902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_microsoft-deberta-base-True,0.29342154598211523,0.24483275809850813,0.22303765657207447,0.21437825720018816,0.21358142135573752,0.1984206670683908,0.2283729551583351,0.22560025090445798,0.23565327464045493,0.24967063119706542,0.23834056242745144,0.2669895216156079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_facebook-bart-base-True,0.3169726039124051,0.2702329444176288,0.25280155147491407,0.2315589225773762,0.225764304230842,0.25627042667583094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_gpt2-True,0.24899941734768694,0.23749557356243053,0.2520481622030839,0.21281437568296935,0.23350119116613327,0.17367566393167239,0.1929689980987,0.17311044850250001,0.16112223664351766,0.1567389163258433,0.1555378106142164,0.1487001532543184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_facebook-bart-large-True,0.30822984915130447,0.2714500404308026,0.2634624514939934,0.25080603954834635,0.2704404808873996,0.2414081477183923,0.23472656955411397,0.19866970388325186,0.19069024609388313,0.17257316410476412,0.18055408659742053,0.1748961279839164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_microsoft-deberta-v2-xxlarge-True,0.30549881283496905,0.29260659103427644,0.2453806342118268,0.2689737760342538,0.24978616355136027,0.2568894384396327,0.23144648701931658,0.25736002317336026,0.25464900627802034,0.2622755236690089,0.27945336619809924,0.24155212392378744,0.2102036927564388,0.23391515471707217,0.24477693412031953,0.23947477772699086,0.2326710877126993,0.2356578546132176,0.23448202460078066,0.2467967218696061,0.2765785525097422,0.25672772519532294,0.25543276817406396,0.2485307460486706,0.24876335585943643,0.2859778629723266,0.24528631907469936,0.24416418831976416,0.23249097800129198,0.24463210033030766,0.2305886423497252,0.25498323136408346,0.2720543623101042,0.28490169182834213,0.286150413917063,0.2621826788955086,0.20841370957906963,0.23319727174302318,0.2517724926389318,0.24210040994335438,0.23719087871242145,0.24256702881139225,0.2496055760289423,0.2620836196061277,0.2750818642285764,0.2496772200111862,0.23253457050974097,0.2582141531739095
task_3_facebook-muppet-roberta-base-True,0.31179404350821527,0.2987897152059755,0.26148573010455384,0.23196938317366023,0.19285409829349653,0.20775947220678773,0.17627007673773953,0.21673699307689637,0.14319386830374944,0.1476395967831926,0.19658397882025822,0.21313820802928243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_roberta-large-True,0.27591998179373567,0.2843913866312078,0.29021407001552957,0.3087109852742557,0.24667880652204704,0.18796280238555324,0.17994834367135112,0.18004134374869007,0.17373974145921653,0.1889782208816424,0.16001507830337905,0.16427393327596004,0.1749940554754878,0.14761698506862966,0.1469422542967794,0.15968202986423052,0.15867280925235894,0.16572586684027607,0.1634704641967862,0.18864962236652424,0.1959520583520069,0.18841236568983202,0.1678166379226078,0.21842756151685244,,,,,,,,,,,,,,,,,,,,,,,,
task_3_squeezebert-squeezebert-uncased-True,0.3477710753803619,0.31014858603737955,0.2981908824239494,0.30436763900071845,0.30371927918660235,0.33211943119323006,0.32445994495683894,0.3353073950605581,0.3323698736792549,0.32692583485643584,0.3427390737212303,0.34053162378235685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_bert-base-multilingual-cased-True,0.3239965701500135,0.29735388639009563,0.3001962172762677,0.2936897247959465,0.26583496575983,0.28208599258894157,0.28708210113983024,0.2764867650031517,0.2461036651736138,0.2731185144319673,0.23848749395169624,0.24148014356442135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_bert-base-uncased-True,0.3184916480971096,0.29215932242597825,0.31336778701391305,0.28023364850034316,0.2700118101075889,0.2523325630627226,0.23699450856294316,0.21665440048683532,0.21204610994683865,0.17668708911019856,0.16997093855504797,0.22887649103014426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_roberta-base-True,0.3066791619062043,0.3063443853208981,0.2798972775942604,0.23567958962502408,0.2139226553611397,0.20507120599743692,0.1778430247658252,0.22301235796349347,0.1847310605120187,0.16304350828147243,0.14816968011698248,0.21394180645778924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_xlm-roberta-large-True,0.3225391534976829,0.3059084051475337,0.30335132469068504,0.20709365484559758,0.21706261013164393,0.2100870563332225,0.2288901953679627,0.21492040683553823,0.29693612052507284,0.2534642584987513,0.2546839072909918,0.2320574562638814,0.2072675518705036,0.16545162959677615,0.1461336136966062,0.17264914553231353,0.2127529584478481,0.23661829167533457,0.23430021436696077,0.2544943403745259,0.23504008636607995,0.21335244056232833,0.27779349339430687,0.28009653000327017,,,,,,,,,,,,,,,,,,,,,,,,
task_3_bert-large-cased-True,0.32991438002798784,0.30095131702883277,0.24640310918538708,0.2791112460825792,0.2605952700932397,0.2262172782696685,0.24004926731856877,0.2314781985094464,0.2263475520296857,0.24140279797852318,0.24582311624913855,0.28143900080754697,0.28901710504691036,0.29644941827353355,0.2920404255759418,0.22615656082708435,0.22007068907254845,0.2048581502315154,0.1954222976883749,0.22815647728653418,0.20920283361456768,0.2188818253041494,0.19922903058766395,0.2464513783877272,,,,,,,,,,,,,,,,,,,,,,,,
task_3_distilbert-base-cased-True,0.34053912480924303,0.3212966115096443,0.27105922901116336,0.2747370716185447,0.2679875566147139,0.28530031701189346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_distilbert-base-multilingual-cased-True,0.33288655717109766,0.3208931159466666,0.29303771822849556,0.28773101056809525,0.27741147760293156,0.2615879509948681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_google-bigbird-roberta-base-True,0.3412344844651248,0.31865794485130133,0.29463824962595975,0.26954883764987736,0.2455752431263664,0.2529405085719467,0.23379459484689907,0.27448454992858845,0.24770939623878171,0.24702886038652513,0.22543853401808644,0.2596125643396892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_gpt2-medium-True,0.16354855808592253,0.18876377602994596,0.20168496673129055,0.23776955872001093,0.23252190034278972,0.21882415181020456,0.2370331501323523,0.2204318610971549,0.23434708715215327,0.17638264062907272,0.19272433778775827,0.17795656152499675,0.17921570819710522,0.17091437193017628,0.1695074288710965,0.18563614826813296,0.14568941161547508,0.17287627953013396,0.16602854310301587,0.1507775889458089,0.16306833306645707,0.17843764713817836,0.16023517007902136,0.16435021700820887,,,,,,,,,,,,,,,,,,,,,,,,
task_3_microsoft-deberta-xlarge-True,0.28722790057148634,0.24657123406328021,0.2444396382663544,0.2674416668832701,0.26490244668697605,0.2555280055980562,0.25445440515806333,0.24376529805414043,0.22685246226150835,0.2022519578907689,0.21133785745529227,0.18834654460037337,0.1984569370678552,0.1839683307517628,0.22125840640452984,0.1968780693891764,0.1931513200372051,0.21445049050026718,0.2166106656625331,0.1942059916604701,0.21021789804693797,0.20743171174139294,0.21527220788193308,0.10617698095374929,0.19660498322633582,0.22482677314952368,0.23080803197877123,0.2311874208280705,0.23030395148881938,0.23085458043623092,0.23036663303136246,0.2283365461815939,0.19365143004682442,0.18300392054417852,0.20025423781620386,0.18162346650961098,0.2008969006977169,0.18147529468595086,0.21897499230485304,0.19980034165811078,0.19588210952579904,0.21570016621969315,0.21314613266430354,0.205223462162331,0.22388172069054363,0.24209753208128398,0.2517180512760517,0.2406581762395888
task_3_mwesner-reformer-clm-True,0.02871666529141338,0.04623647647889042,0.021595920091148645,0.011965322453810686,0.17330407989754973,0.015606521752688724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
